LK0089|经地方无线电管理机构批准设置的业余无线电台，设台地迁入其他省、自治区或者直辖市时，应办理的手续为：|C|||持原电台执照直接到迁入地的地方无线电管理机构申请办理变更手续|不需要办理任何手续|先到原核发执照的无线电管理机构办理申请注销原业余无线电台，再到迁入地的地方无线电管理机构办理申请设置业余无线电台的手续|持原电台执照直接到原核发执照的无线电管理机构申请办理变更手续
LK0090|经国家无线电管理机构批准设置的业余无线电台，设台地迁入其他省、自治区或者直辖市时，应办理的手续为：|A|||先到原核发执照的无线电管理机构申请办理注销手续，缴回原电台执照，领取国家无线电管理机构已批准设台的证明，凭证明到迁入地的地方无线电管理机构完成申请变更手续，领取新电台执照|持原电台执照直接到原核发执照的无线电管理机构申请办理变更手续|不需要办理任何手续|持原电台执照直接到迁入地的地方无线电管理机构申请办理变更手续
LK0091|设台地迁入其他省、自治区或者直辖市时，业余电台呼号的指配方法为：|B|||必须指配迁入地的新电台呼号|由设台人选择：方法一，注销原电台呼号，指配迁入地的新电台呼号；方法二，申请在迁入地继续指配原来的电台呼号|可以在保留原电台呼号的同时申请指配迁入地的新电台呼号|必须继续指配原来的电台呼号
LK0092|设台地迁入其他省、自治区或者直辖市时，申请在迁入地继续指配原来的电台呼号的手续为：|B|||不需办理任何手续即可把原电台呼号带到迁入地继续使用|先到原核发执照的无线电管理机构申请办理注销手续，缴回原电台执照，取得由迁入地指配原业余无线电台呼号的书面同意，再到迁入地的地方无线电管理机构办理相应的手续、重新指配原电台呼号，领取新的电台执照|只需到原核发执照的无线电管理机构申请申请办理为迁移后的电台继续使用原电台呼号的全部手续|只需到迁入地的地方无线电管理机构申请申请办理为迁移后的电台继续使用原电台呼号的全部手续
LK1072|在实际通信中，是否可以把本台呼号的地区号码加后缀视作《业余电台管理办法》所说的“本台呼号”？|D|||在熟悉的友台之间呼叫和联络中可以把不完整呼号视作“呼号”|在HF频段进行国内呼叫和联络时可以把不完整呼号视作“呼号”|在VHF/UHF频段进行本地呼叫和联络时可以把不完整呼号视作“呼号”|不可以。不完整呼号不具有呼号的属性，不能视作呼号
LK0079|由国家无线电管理机构批准设台的北京火腿的电台呼号为BH1AAA，把电台带到西安去使用，则本台呼号应该为：|A|||B9/BH1AAA|B1/BH9AAA|BH1AAA/9|BH1AAA/B9
LK0084|某业余无线电爱好者，自己所设置的业余无线电台呼号为BH1ZZZ。现该爱好者到业余无线电台BH9YYY做客并在该台进行发射操作。应当使用的呼号为：|C|||BH1ZZZ/9或者BH1ZZZ/BH9|BH1ZZZ或者B9/BH1ZZZ|BH9YYY或者B9/BH1ZZZ|BH9/BH1ZZZ或者BH1ZZZ
LK0086|某业余无线电爱好者，自己所设置的业余无线电台呼号为BH1ZZZ。现该爱好者将自己的业余无线电台带到湖南进行异地发射操作。应当使用的呼号为：|B|||BH1ZZZ/B7|B7/BH1ZZZ|BH1ZZZ|BH7/BH1ZZZ
LK0087|某业余无线电爱好者，自己所设置的业余无线电台呼号为BH1ZZZ。现该爱好者到业余无线电台BH3YYY做客并并在该台进行发射操作。这种发射操作在业余无线电台管理中称为：|A|||客席发射操作|异地发射操作|违章发射操作|移动发射操作
LK0088|某业余无线电爱好者，自己所设置的业余无线电台呼号为BH1ZZZ。现该爱好者将自己的业余无线电台带到广东进行发射操作。这种发射操作在业余无线电台管理中称为：|A|||异地发射操作|临时发射操作|违章发射操作|客席发射操作
LK0093|BH1ZZZ由北京迁入河北省，并办妥了由河北无线电管理机构指配使用原电台呼号的全部手续，领取了新的业余无线电台执照。该台在日常通信时应使用呼号：|C|||固定台址发射操作用BH1ZZZ，移动发射操用B3/BH1ZZZ|BH1ZZZ|B3/BH1ZZZ|可任选使用呼号B3/BH1ZZZ或者BH1ZZZ
LK0127|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示CW报的发射类别是：|D|||F2B|G2B|J3E|A1A
LK0128|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示单边带话的发射类别是：|D|||F2B|G2B|A1A|J3E
LK0129|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示用单边带话传输的RTTY信号的发射类别是：|C|||A1A|G2B|F2B|J3E
LK0130|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示用单边带话传输的PSK31信号的发射类别是：|B|||F2B|G2B|A1A|J3E
LK0131|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示用单边带话传输的SSTV信号的发射类别是：|A|||F3F|F3E|J3E|F2B
LK0132|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示调频话的发射类别是：|A|||F3E|F2B|F3F|J3E
LK0133|发射类别（class of emission）是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示用调频话传输的RTTY信号的发射类别是：|D|||F3F|F3E|J3E|F2B
LK0134|发射类别是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示用调频话传输的SSTV信号的发射类别是：|B|||F2B|F3F|J3E|F3E
LK0135|发射类别是指用标准符号标示的某发射的一组特性，例如主载波调制方式，调制信号，被发送信息的类型以及其他适用的信号特性。表示ATV信号的发射类别是：|B|||F2B|F3F|J3E|F3E
LK0057|在业余无线电台中转发广播电台、互联网聊天、电话通话、其他电台的联络信号，这类行为的性质是：|C|||不算错误但也不值得提倡|如果转发的目的是进行技术调试、用转发信号作为测试信号的话，就是正常行为|错误行为；违反“业余无线电台的通信对象应当限于业余无线电台”规定，因为通信中产生信息的一方不是通信业余无线电台本身|正确行为；既然可以联络，不必要限制向话筒送什么内容
LK0058|业余电台在通信中为其他人或者单位、组织转达信息。对这种做法的评论应该是：|B|||只要所转达的信息在内容上不违反《业余电台管理办法规》的禁止规定就是合法行为|违法行为；违反“业余无线电台的通信对象应当限于业余无线电台”的规定|只要所转达的信息是有利于社会的公益信息，就是合法行为|只要转达信息是无偿的，就是合法行为
LK0059|某业余无线电协会在发射操作中向其会员播发公益性通知和技术训练讲座，但未得到相应无线电管理机构的批准。对这种做法的评论应该是：|B|||只要所播发的通知或讲座有利于当地业余无线电爱好者技术水平的提高，不能算违法行为|违法行为；违反“未经核发业余无线电台执照的无线电管理机构批准，业余无线电台不得以任何方式进行广播或者发射通播性质的信号”的规定|只要所播发的通知或讲座是涉及宣传业余电台管理知识的，不能算违法行为|只要所播发的通知或讲座有利于当地业余无线电应急通信训练，不能算违法行为
LK0060|关于业余无线电台在通信过程中使用的语言，正确的做法为：|C|||可提倡使用稀有语言或方言，尽量使特定通信对象以外的业余无线电台听不懂，以减少他台呼叫和插入的机会|语言要创新，可以使用自创的特殊缩略语，虽开始时象是暗语，用多了就会变明语|任何时候都应当使用明语及业余无线电领域公认的缩略语和简语|可以使用虽然不是所有火腿通用、但在某些火腿圈子内部有一定可懂度的新编缩略语或暗语
LK0061|业余无线电台实验新的编码、调制方式、数字通信协议或者交换尚未公开格式的数据文件，正确做法是：|B|||事先尽可能采取各种办法向信号可能覆盖范围内的业余无线电爱好者公开有关技术细节，但不必提交给核发其业余无线电台执照的地方无线电管理机构|事先尽可能采取各种办法向信号可能覆盖范围内的业余无线电爱好者公开有关技术细节，并提交给核发其业余无线电台执照的地方无线电管理机构|不必事先公开或者提交给核发其业余无线电台执照的地方无线电管理机构，以后再说|应事先提交给核发其业余无线电台执照的地方无线电管理机构，但不必向其他业余无线电爱好者公开有关技术细节
LK0062|由国家无线电管理机构审批的业余无线电台在设台地以外的地点进行异地发射操作时，应该注意：|C|||遵守的限制以操作所在地的地方无线电管理机构的相关规定为准，与核发电台执照的地方无线电管理机构的规定无关|有了电台执照就是万事大吉，不必认真了解和遵守什么具体规定|既要符合业余电台执照所核定的各项参数约束，又要遵守操作所在地的地方无线电管理机构的相关规定|遵守的限制以业余电台执照所核定的各项参数和核发其业余电台执照的地方无线电管理机构的规定为准，与操作所在地的规定无关
