7|3d436c30dac2|若有其他電臺干擾PACTOR或WINMOR發射，會造成什麼現象？|D|||訊息傳送停頓很久|與其他電臺無法建立連線|頻繁重試或逾時|以上皆是
8|1d14b0e0158d|對於HF傳播太陽黑子數目有何明顯影響?|B|||太陽黑子數量越少，通常代表偶發性電離層傳播有較高機率|太陽黑子數量愈多，通常代表頻率越高會有越好的傳播|沒有黑子數量表示無論任何頻率的無線電都無法傳播|以上皆是
9|e3a4b82d57a8|瞬間的電離層擾動對於日間的HF無線電波的電離層傳播有何影響?|B|||加強所有HF頻率的傳播|對於較低頻率的信號，干擾會更多|衛星通訊比直接通訊干擾更多|沒影響，因為只有地球無日照的部分才會被影響
10|81c3985b003a|以下那一項狀況可能是發射的RF信號，干擾了電腦和收發機傳輸AFSK數據信號的音頻電纜|B|||發射機信號失真|以上皆是|VOX電路不會解鎖發射機|頻繁的連接超時
11|b767c5e542c6|以下那項可能對減少音頻設備的射頻干擾有用？|B|||正向偏置二極體|旁路電容器|反向偏置二極體|旁路電感器
12|e109aba854a1|下列那一項可能是造成涵蓋寬頻頻率的干擾原因？|B|||未使用平衡-不平衡轉換器或線路隔離器來饋送平衡天線|在電氣連接不良的情況下放電|在電源導線中缺少對發射機信號的整流|使用平衡-不平衡轉換器來饋送至不平衡天線
13|d6b893f1921c|如果受到鄰近單邊帶語音發射機干擾，從音訊設備或電話聽到什麼聲音？|C|||當發射機在發射時，穩定的嗡嗡聲|開/關的嗡嗡聲或點擊聲|失真的聲音|清晰可聞的聲音
14|28e45a13f993|如果受到附近的CW發射機干擾，對音訊設備或電話系統有什麼影響？|D|||接近純音頻的CW信號|吱吱的CW信號|嚴重失真的音訊|開/關的嗡嗡聲或點擊聲
15|8a56b9386235|共振接地會產生什麼影響？|D|||接地線過熱|接地棒的腐蝕|接地迴路|電臺設備外殼上的高射頻電壓
16|debc2e4787db|在業餘電臺中避免射頻能量雜散的不良影響的好方法是什麼？|A|||將所有設備接地連接在一起|使用接地迴路以獲得最佳導電性|安裝與地線串聯的射頻濾波器|在連接到您的電臺的地線上安裝一些鐵氧磁珠
17|55da1255e5d1|以下那一項可以減少音訊電纜上共模電流引起的射頻干擾？|B|||在導線中加入分流電感|在音訊電纜上安裝鐵氧扼流圈|將串聯電容器添加到導線|在音訊電纜上增加一個絕緣套
18|59809c0496d7|如何避免接地迴路？|C|||串連所有接地導體|接地時避免使用鎖緊墊圈和星形墊圈|將所有接地導線連接到一個點上|將交流中性線連接到接地線
19|8ca49c523d1b|什麼可能是電臺某處接地迴路的現象？|A|||收到有關您的電臺傳輸信號的“嗡嗡聲”報告|會收到您的電臺的諧波干擾報告|電臺某設備開始流入過量的電流|一個或多個天線的SWR讀數突然很高
20|334dffb20ddb|以下那項可以執行載波干擾的自動陷波？|D|||雜訊限制器|帶通調諧|平衡混頻|數位信號處理器（DSP）濾波器
